latitude,longitude,site_name,marine_animal,scientific_name,month,hour_of_day,is_day,is_peak_sun_hours,wave_height,wave_direction,sea_surface_temperature,ocean_current_velocity,ocean_current_direction,sea_level_height_msl,uv_index_max,temperature_2m,relative_humidity_2m,precipitation_probability,precipitation,wind_speed_120m,wind_direction_120m,pressure_msl,surface_pressure,typical_depth,animal_probability,best_months,weather_condition,notes,safety_score,verdict,recommended_suit,recommended_spf
25.35207,56.37852,Shark Island,Honeycomb moray eel,Gymnothorax favagineus,10,17,1,0,2.96,95,26.0,1.29,50,0.21,3.7,28.8,40,37,1.6,10.0,208,1018.1,1001.4,6-14,55,Year-round,Sunny: good. Overcast: good. Rain: fair. Windy: fair.,Crevices and boulders. Do not harass.,30,Unsafe,3mm wetsuit,SPF 30
25.35207,56.37852,Shark Island,Honeycomb moray eel,Gymnothorax favagineus,10,11,1,1,1.16,42,27.8,0.32,274,0.2,7.3,30.7,75,20,0.4,8.4,160,1011.7,1000.6,6-14,55,Year-round,Sunny: good. Overcast: good. Rain: fair. Windy: fair.,Crevices and boulders. Do not harass.,76,Safe,3mm wetsuit,SPF 50+
25.35207,56.37852,Shark Island,Honeycomb moray eel,Gymnothorax favagineus,5,14,1,1,1.84,66,24.6,0.2,280,-0.1,8.9,26.0,69,9,0.2,4.4,118,1014.0,1002.4,6-14,55,Year-round,Sunny: good. Overcast: good. Rain: fair. Windy: fair.,Crevices and boulders. Do not harass.,58,Unsafe,3mm wetsuit,SPF 50+
25.35207,56.37852,Shark Island,Honeycomb moray eel,Gymnothorax favagineus,9,18,1,0,1.14,59,20.6,0.1,326,0.07,4.6,20.7,73,11,2.0,7.0,358,1021.8,1001.5,6-14,55,Year-round,Sunny: good. Overcast: good. Rain: fair. Windy: fair.,Crevices and boulders. Do not harass.,81,Safe,5mm wetsuit,SPF 30
25.35207,56.37852,Shark Island,Honeycomb moray eel,Gymnothorax favagineus,8,12,1,1,3.0,156,28.2,1.07,193,0.01,9.1,28.6,76,44,1.0,6.9,236,1014.8,1008.9,6-14,55,Year-round,Sunny: good. Overcast: good. Rain: fair. Windy: fair.,Crevices and boulders. Do not harass.,24,Unsafe,light wetsuit,SPF 50+
25.35207,56.37852,Shark Island,Honeycomb moray eel,Gymnothorax favagineus,7,8,1,0,0.43,350,25.5,1.04,76,0.29,6.5,26.3,55,33,2.9,4.2,222,1015.7,1018.0,6-14,55,Year-round,Sunny: good. Overcast: good. Rain: fair. Windy: fair.,Crevices and boulders. Do not harass.,73,Safe,3mm wetsuit,SPF 50
25.35207,56.37852,Shark Island,Honeycomb moray eel,Gymnothorax favagineus,7,9,1,0,1.71,170,26.2,0.63,276,0.47,7.0,27.3,50,50,1.4,12.7,294,1005.8,1005.6,6-14,55,Year-round,Sunny: good. Overcast: good. Rain: fair. Windy: fair.,Crevices and boulders. Do not harass.,62,Safe,3mm wetsuit,SPF 50
25.35207,56.37852,Shark Island,Honeycomb moray eel,Gymnothorax favagineus,7,15,1,1,1.69,323,26.1,0.57,46,0.26,8.9,26.9,75,55,4.9,13.1,192,1022.5,1005.3,6-14,55,Year-round,Sunny: good. Overcast: good. Rain: fair. Windy: fair.,Crevices and boulders. Do not harass.,53,Unsafe,3mm wetsuit,SPF 50+
25.35207,56.37852,Shark Island,Honeycomb moray eel,Gymnothorax favagineus,8,18,1,0,0.72,110,29.4,1.34,274,0.21,5.9,30.4,76,37,1.6,9.3,349,1010.9,1001.7,6-14,55,Year-round,Sunny: good. Overcast: good. Rain: fair. Windy: fair.,Crevices and boulders. Do not harass.,62,Safe,light wetsuit,SPF 50
25.35207,56.37852,Shark Island,Honeycomb moray eel,Gymnothorax favagineus,6,13,1,1,1.73,72,30.0,0.07,311,-0.05,7.5,30.7,78,38,2.4,1.6,231,1015.9,1008.0,6-14,55,Year-round,Sunny: good. Overcast: good. Rain: fair. Windy: fair.,Crevices and boulders. Do not harass.,73,Safe,light wetsuit,SPF 50+
25.35207,56.37852,Shark Island,Honeycomb moray eel,Gymnothorax favagineus,8,11,1,1,0.99,68,27.5,0.34,121,-0.03,10.3,27.9,84,23,4.5,12.9,206,1014.9,1010.9,6-14,55,Year-round,Sunny: good. Overcast: good. Rain: fair. Windy: fair.,Crevices and boulders. Do not harass.,68,Safe,3mm wetsuit,SPF 50+
25.35207,56.37852,Shark Island,Honeycomb moray eel,Gymnothorax favagineus,12,10,1,1,1.19,319,22.1,0.63,251,0.13,5.2,23.0,74,41,2.1,6.2,113,1012.2,1010.2,6-14,55,Year-round,Sunny: good. Overcast: good. Rain: fair. Windy: fair.,Crevices and boulders. Do not harass.,70,Safe,5mm wetsuit,SPF 50
25.35207,56.37852,Shark Island,Honeycomb moray eel,Gymnothorax favagineus,11,16,1,0,2.58,76,27.2,0.25,276,-0.24,3.2,28.6,58,45,2.7,11.7,89,1012.2,1009.1,6-14,55,Year-round,Sunny: good. Overcast: good. Rain: fair. Windy: fair.,Crevices and boulders. Do not harass.,56,Unsafe,3mm wetsuit,SPF 30
25.35207,56.37852,Shark Island,Honeycomb moray eel,Gymnothorax favagineus,8,12,1,1,2.8,175,26.4,0.66,35,-0.2,8.6,27.3,71,36,4.1,2.5,197,1006.6,1009.1,6-14,55,Year-round,Sunny: good. Overcast: good. Rain: fair. Windy: fair.,Crevices and boulders. Do not harass.,35,Unsafe,3mm wetsuit,SPF 50+
25.35207,56.37852,Shark Island,Honeycomb moray eel,Gymnothorax favagineus,5,14,1,1,2.38,187,26.7,0.25,285,0.38,8.0,27.3,42,2,6.5,7.6,42,1012.2,1003.6,6-14,55,Year-round,Sunny: good. Overcast: good. Rain: fair. Windy: fair.,Crevices and boulders. Do not harass.,59,Unsafe,3mm wetsuit,SPF 50+
25.35207,56.37852,Shark Island,Honeycomb moray eel,Gymnothorax favagineus,6,7,1,0,1.24,305,25.6,1.25,121,0.46,5.9,27.5,52,46,7.7,3.7,73,1009.1,1011.3,6-14,55,Year-round,Sunny: good. Overcast: good. Rain: fair. Windy: fair.,Crevices and boulders. Do not harass.,56,Unsafe,3mm wetsuit,SPF 50
25.35207,56.37852,Shark Island,Honeycomb moray eel,Gymnothorax favagineus,5,7,1,0,2.71,130,27.4,0.94,295,0.05,4.8,30.3,89,21,5.8,7.6,344,1010.4,1003.7,6-14,55,Year-round,Sunny: good. Overcast: good. Rain: fair. Windy: fair.,Crevices and boulders. Do not harass.,41,Unsafe,3mm wetsuit,SPF 30
25.35207,56.37852,Shark Island,Honeycomb moray eel,Gymnothorax favagineus,5,8,1,0,2.08,226,21.9,0.47,121,-0.12,5.6,24.2,89,41,2.0,6.7,153,1020.9,1004.3,6-14,55,Year-round,Sunny: good. Overcast: good. Rain: fair. Windy: fair.,Crevices and boulders. Do not harass.,59,Unsafe,5mm wetsuit,SPF 50
25.35207,56.37852,Shark Island,Honeycomb moray eel,Gymnothorax favagineus,8,18,1,0,1.12,103,25.8,0.76,39,-0.25,5.9,28.7,71,47,7.8,1.8,335,1022.0,1005.9,6-14,55,Year-round,Sunny: good. Overcast: good. Rain: fair. Windy: fair.,Crevices and boulders. Do not harass.,68,Safe,3mm wetsuit,SPF 50
25.35207,56.37852,Shark Island,Honeycomb moray eel,Gymnothorax favagineus,11,12,1,1,1.76,166,20.7,0.62,103,-0.08,3.9,20.7,53,1,6.6,8.9,159,1006.0,1013.5,6-14,55,Year-round,Sunny: good. Overcast: good. Rain: fair. Windy: fair.,Crevices and boulders. Do not harass.,61,Safe,5mm wetsuit,SPF 30
25.35207,56.37852,Shark Island,Honeycomb moray eel,Gymnothorax favagineus,12,6,1,0,1.36,67,22.9,0.23,130,-0.09,4.1,25.0,56,26,4.4,1.6,266,1009.0,1007.8,6-14,55,Year-round,Sunny: good. Overcast: good. Rain: fair. Windy: fair.,Crevices and boulders. Do not harass.,75,Safe,5mm wetsuit,SPF 30
25.35207,56.37852,Shark Island,Honeycomb moray eel,Gymnothorax favagineus,7,17,1,0,1.4,288,25.2,1.1,195,0.44,6.1,26.4,45,41,3.4,12.9,192,1006.4,1004.1,6-14,55,Year-round,Sunny: good. Overcast: good. Rain: fair. Windy: fair.,Crevices and boulders. Do not harass.,57,Unsafe,3mm wetsuit,SPF 50
25.35207,56.37852,Shark Island,Honeycomb moray eel,Gymnothorax favagineus,1,8,1,0,2.22,210,23.8,0.44,5,-0.18,5.4,26.5,75,70,7.8,9.8,348,1007.9,1015.3,6-14,55,Year-round,Sunny: good. Overcast: good. Rain: fair. Windy: fair.,Crevices and boulders. Do not harass.,58,Unsafe,5mm wetsuit,SPF 50
25.35207,56.37852,Shark Island,Honeycomb moray eel,Gymnothorax favagineus,8,11,1,1,1.67,249,26.5,1.22,116,0.34,9.0,27.0,76,70,0.9,11.5,146,1014.9,1014.0,6-14,55,Year-round,Sunny: good. Overcast: good. Rain: fair. Windy: fair.,Crevices and boulders. Do not harass.,41,Unsafe,3mm wetsuit,SPF 50+
25.35207,56.37852,Shark Island,Honeycomb moray eel,Gymnothorax favagineus,4,18,1,0,1.27,128,26.0,0.7,270,0.13,2.4,26.4,41,79,5.5,13.5,244,1008.6,1002.4,6-14,55,Year-round,Sunny: good. Overcast: good. Rain: fair. Windy: fair.,Crevices and boulders. Do not harass.,67,Safe,3mm wetsuit,SPF 30
25.35194,56.38008,Anemone Gardens,Seahorse (sp.),Hippocampus sp.,8,13,1,1,2.95,25,26.0,1.11,278,0.2,7.0,26.8,52,71,5.5,12.9,161,1015.0,1015.1,10-19,20,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Needs slow searching near sea pens and sheltered spots.,34,Unsafe,3mm wetsuit,SPF 50
25.35194,56.38008,Anemone Gardens,Seahorse (sp.),Hippocampus sp.,9,9,1,0,2.02,290,20.3,1.2,53,-0.36,6.0,23.0,78,19,0.8,7.1,55,1010.5,1005.3,10-19,20,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Needs slow searching near sea pens and sheltered spots.,46,Unsafe,5mm wetsuit,SPF 50
25.35194,56.38008,Anemone Gardens,Seahorse (sp.),Hippocampus sp.,7,9,1,0,1.53,169,27.2,0.07,327,0.41,6.3,29.2,40,12,6.2,13.2,341,1010.4,1002.6,10-19,20,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Needs slow searching near sea pens and sheltered spots.,76,Safe,3mm wetsuit,SPF 50
25.35194,56.38008,Anemone Gardens,Seahorse (sp.),Hippocampus sp.,10,15,1,1,2.12,138,26.3,0.09,8,-0.4,4.1,27.9,60,42,3.0,10.0,217,1009.3,1011.1,10-19,20,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Needs slow searching near sea pens and sheltered spots.,66,Safe,3mm wetsuit,SPF 30
25.35194,56.38008,Anemone Gardens,Seahorse (sp.),Hippocampus sp.,8,16,1,0,1.83,85,26.0,0.49,356,-0.05,3.1,28.8,76,8,0.1,13.1,10,1018.0,1004.5,10-19,20,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Needs slow searching near sea pens and sheltered spots.,63,Safe,3mm wetsuit,SPF 30
25.35194,56.38008,Anemone Gardens,Seahorse (sp.),Hippocampus sp.,11,9,1,0,2.46,111,25.7,0.43,22,0.5,5.4,26.4,72,67,5.5,7.0,68,1021.7,1009.1,10-19,20,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Needs slow searching near sea pens and sheltered spots.,54,Unsafe,3mm wetsuit,SPF 50
25.35194,56.38008,Anemone Gardens,Seahorse (sp.),Hippocampus sp.,9,16,1,0,2.42,152,22.9,1.04,69,0.25,5.0,25.8,59,66,1.9,2.3,293,1023.5,1011.7,10-19,20,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Needs slow searching near sea pens and sheltered spots.,43,Unsafe,5mm wetsuit,SPF 30
25.35194,56.38008,Anemone Gardens,Seahorse (sp.),Hippocampus sp.,5,7,1,0,2.73,332,22.1,1.16,198,-0.42,4.3,23.3,40,76,6.6,2.2,210,1017.2,1001.2,10-19,20,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Needs slow searching near sea pens and sheltered spots.,36,Unsafe,5mm wetsuit,SPF 30
25.35194,56.38008,Anemone Gardens,Seahorse (sp.),Hippocampus sp.,10,8,1,0,1.55,218,24.9,1.38,274,-0.16,4.0,25.8,46,58,7.9,5.2,274,1012.7,1000.3,10-19,20,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Needs slow searching near sea pens and sheltered spots.,49,Unsafe,3mm wetsuit,SPF 30
25.35194,56.38008,Anemone Gardens,Seahorse (sp.),Hippocampus sp.,5,6,1,0,2.33,294,27.0,0.51,82,-0.05,6.7,29.8,76,58,6.1,3.4,118,1019.1,1008.5,10-19,20,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Needs slow searching near sea pens and sheltered spots.,55,Unsafe,3mm wetsuit,SPF 50
25.35194,56.38008,Anemone Gardens,Seahorse (sp.),Hippocampus sp.,1,7,1,0,2.21,61,22.5,0.96,320,-0.26,3.6,23.0,41,53,1.5,7.6,127,1010.4,1011.0,10-19,20,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Needs slow searching near sea pens and sheltered spots.,48,Unsafe,5mm wetsuit,SPF 30
25.35194,56.38008,Anemone Gardens,Seahorse (sp.),Hippocampus sp.,11,12,1,1,2.34,21,24.2,0.29,50,-0.01,5.6,25.9,87,33,3.5,7.4,358,1005.4,1003.0,10-19,20,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Needs slow searching near sea pens and sheltered spots.,59,Unsafe,3mm wetsuit,SPF 50
25.35194,56.38008,Anemone Gardens,Seahorse (sp.),Hippocampus sp.,6,15,1,1,1.48,166,29.7,1.26,256,-0.06,9.0,31.3,64,0,0.0,12.7,29,1007.1,1013.4,10-19,20,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Needs slow searching near sea pens and sheltered spots.,43,Unsafe,light wetsuit,SPF 50+
25.35194,56.38008,Anemone Gardens,Seahorse (sp.),Hippocampus sp.,1,15,1,1,0.28,233,21.9,0.39,343,-0.02,3.6,22.6,73,25,7.4,12.3,359,1021.8,1013.1,10-19,20,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Needs slow searching near sea pens and sheltered spots.,88,Safe,5mm wetsuit,SPF 30
25.35194,56.38008,Anemone Gardens,Seahorse (sp.),Hippocampus sp.,12,11,1,1,0.45,242,20.4,0.22,122,-0.39,6.4,23.3,83,7,6.8,9.3,96,1016.8,1012.1,10-19,20,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Needs slow searching near sea pens and sheltered spots.,89,Safe,5mm wetsuit,SPF 50
25.35194,56.38008,Anemone Gardens,Seahorse (sp.),Hippocampus sp.,1,15,1,1,1.16,270,21.9,1.28,1,-0.16,6.4,22.9,59,70,0.6,6.7,193,1011.7,1017.2,10-19,20,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Needs slow searching near sea pens and sheltered spots.,57,Unsafe,5mm wetsuit,SPF 50
25.35194,56.38008,Anemone Gardens,Seahorse (sp.),Hippocampus sp.,8,18,1,0,2.58,319,30.4,0.08,191,0.46,4.8,30.6,82,51,3.4,7.2,100,1020.1,1014.0,10-19,20,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Needs slow searching near sea pens and sheltered spots.,60,Safe,light wetsuit,SPF 30
25.35194,56.38008,Anemone Gardens,Seahorse (sp.),Hippocampus sp.,10,16,1,0,2.05,22,25.6,0.65,207,-0.04,3.7,27.6,42,72,5.4,4.9,63,1014.2,1009.7,10-19,20,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Needs slow searching near sea pens and sheltered spots.,56,Unsafe,3mm wetsuit,SPF 30
25.35194,56.38008,Anemone Gardens,Seahorse (sp.),Hippocampus sp.,2,15,1,1,1.66,357,17.3,0.69,43,-0.07,7.4,18.0,75,23,1.8,13.6,270,1012.8,1006.0,10-19,20,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Needs slow searching near sea pens and sheltered spots.,56,Unsafe,semi-dry suit,SPF 50+
25.35194,56.38008,Anemone Gardens,Seahorse (sp.),Hippocampus sp.,12,13,1,1,2.79,48,18.9,0.67,270,0.12,5.7,21.3,41,62,7.1,9.8,259,1005.5,1006.6,10-19,20,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Needs slow searching near sea pens and sheltered spots.,43,Unsafe,semi-dry suit,SPF 50
25.35194,56.38008,Anemone Gardens,Seahorse (sp.),Hippocampus sp.,11,14,1,1,2.95,95,24.8,1.14,291,-0.44,8.1,27.1,85,78,3.3,3.3,349,1008.8,1011.2,10-19,20,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Needs slow searching near sea pens and sheltered spots.,23,Unsafe,3mm wetsuit,SPF 50+
25.35194,56.38008,Anemone Gardens,Seahorse (sp.),Hippocampus sp.,1,17,1,0,2.93,164,16.5,0.48,270,-0.13,2.9,17.9,64,43,2.0,4.8,25,1007.8,1000.6,10-19,20,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Needs slow searching near sea pens and sheltered spots.,39,Unsafe,semi-dry suit,SPF 30
25.35194,56.38008,Anemone Gardens,Seahorse (sp.),Hippocampus sp.,3,18,1,0,1.73,99,25.8,1.08,80,-0.03,4.4,28.3,75,28,3.6,4.5,329,1009.7,1000.5,10-19,20,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Needs slow searching near sea pens and sheltered spots.,52,Unsafe,3mm wetsuit,SPF 30
25.35194,56.38008,Anemone Gardens,Seahorse (sp.),Hippocampus sp.,7,9,1,0,2.63,298,30.9,0.48,254,-0.07,4.7,33.3,82,78,3.7,13.7,280,1020.3,1016.1,10-19,20,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Needs slow searching near sea pens and sheltered spots.,51,Unsafe,light wetsuit,SPF 30
25.35194,56.38008,Anemone Gardens,Seahorse (sp.),Hippocampus sp.,7,16,1,0,0.21,191,30.3,0.69,95,-0.1,6.9,32.0,48,77,6.5,13.7,177,1018.2,1015.1,10-19,20,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Needs slow searching near sea pens and sheltered spots.,83,Safe,light wetsuit,SPF 50
25.35194,56.38008,Anemone Gardens,Seahorse (sp.),Hippocampus sp.,9,14,1,1,2.83,339,22.8,0.77,130,0.32,5.7,23.3,79,23,7.5,3.2,296,1006.7,1001.4,10-19,20,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Needs slow searching near sea pens and sheltered spots.,42,Unsafe,5mm wetsuit,SPF 50
25.35194,56.38008,Anemone Gardens,Seahorse (sp.),Hippocampus sp.,8,10,1,1,2.43,26,27.7,0.17,23,-0.26,4.8,27.9,53,17,1.7,4.0,262,1016.4,1000.5,10-19,20,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Needs slow searching near sea pens and sheltered spots.,60,Safe,3mm wetsuit,SPF 30
25.35194,56.38008,Anemone Gardens,Seahorse (sp.),Hippocampus sp.,12,11,1,1,0.78,140,20.5,0.18,6,0.37,6.6,22.8,50,50,0.4,5.5,46,1005.0,1016.6,10-19,20,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Needs slow searching near sea pens and sheltered spots.,85,Safe,5mm wetsuit,SPF 50
25.35194,56.38008,Anemone Gardens,Seahorse (sp.),Hippocampus sp.,10,13,1,1,0.77,103,26.5,1.02,233,0.0,5.9,28.8,42,32,1.8,2.7,218,1007.9,1004.7,10-19,20,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Needs slow searching near sea pens and sheltered spots.,68,Safe,3mm wetsuit,SPF 50
25.35194,56.38008,Anemone Gardens,Seahorse (sp.),Hippocampus sp.,1,7,1,0,0.43,117,19.8,1.27,284,-0.46,3.0,20.7,82,46,6.5,6.5,94,1014.7,1001.3,10-19,20,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Needs slow searching near sea pens and sheltered spots.,68,Safe,semi-dry suit,SPF 30
25.35194,56.38008,Anemone Gardens,Seahorse (sp.),Hippocampus sp.,9,18,1,0,1.4,201,23.6,0.49,102,-0.39,3.9,24.4,87,14,5.6,6.9,84,1007.4,1016.9,10-19,20,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Needs slow searching near sea pens and sheltered spots.,69,Safe,5mm wetsuit,SPF 30
25.35194,56.38008,Anemone Gardens,Seahorse (sp.),Hippocampus sp.,3,15,1,1,1.02,135,25.3,0.65,53,-0.06,8.0,26.1,42,6,3.6,12.0,197,1007.0,1008.3,10-19,20,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Needs slow searching near sea pens and sheltered spots.,72,Safe,3mm wetsuit,SPF 50+
25.35194,56.38008,Anemone Gardens,Seahorse (sp.),Hippocampus sp.,10,12,1,1,1.57,336,27.1,1.32,245,-0.3,8.5,28.2,83,32,1.4,8.3,126,1016.9,1004.0,10-19,20,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Needs slow searching near sea pens and sheltered spots.,40,Unsafe,3mm wetsuit,SPF 50+
25.35194,56.38008,Anemone Gardens,Seahorse (sp.),Hippocampus sp.,7,15,1,1,0.88,114,26.6,0.22,111,-0.46,4.4,28.9,54,55,0.6,7.1,301,1011.1,1002.3,10-19,20,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Needs slow searching near sea pens and sheltered spots.,82,Safe,3mm wetsuit,SPF 30
25.35194,56.38008,Anemone Gardens,Seahorse (sp.),Hippocampus sp.,8,18,1,0,2.62,114,30.4,1.14,146,0.14,4.6,30.5,77,79,4.8,10.3,198,1011.8,1008.7,10-19,20,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Needs slow searching near sea pens and sheltered spots.,38,Unsafe,light wetsuit,SPF 30
25.35194,56.38008,Anemone Gardens,Seahorse (sp.),Hippocampus sp.,12,6,1,0,0.9,301,16.9,0.1,52,-0.07,4.8,17.3,61,75,4.0,2.6,30,1016.1,1017.2,10-19,20,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Needs slow searching near sea pens and sheltered spots.,78,Safe,semi-dry suit,SPF 30
25.35194,56.38008,Anemone Gardens,Seahorse (sp.),Hippocampus sp.,3,18,1,0,1.38,240,23.1,0.39,136,0.18,5.1,25.6,73,31,1.7,2.3,337,1019.2,1012.5,10-19,20,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Needs slow searching near sea pens and sheltered spots.,72,Safe,5mm wetsuit,SPF 50
25.35194,56.38008,Anemone Gardens,Seahorse (sp.),Hippocampus sp.,9,17,1,0,1.05,169,20.3,0.78,151,-0.19,5.6,20.7,87,74,0.7,6.2,298,1022.7,1009.7,10-19,20,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Needs slow searching near sea pens and sheltered spots.,69,Safe,5mm wetsuit,SPF 50
25.35194,56.38008,Anemone Gardens,Seahorse (sp.),Hippocampus sp.,11,9,1,0,2.22,113,21.8,0.61,360,-0.46,4.6,22.7,90,0,6.4,4.2,251,1010.8,1009.6,10-19,20,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Needs slow searching near sea pens and sheltered spots.,54,Unsafe,5mm wetsuit,SPF 30
25.35194,56.38008,Anemone Gardens,Seahorse (sp.),Hippocampus sp.,4,14,1,1,1.72,286,25.8,0.91,221,0.1,6.1,26.3,75,73,3.3,1.5,263,1019.8,1003.2,10-19,20,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Needs slow searching near sea pens and sheltered spots.,56,Unsafe,3mm wetsuit,SPF 50
25.35194,56.38008,Anemone Gardens,Seahorse (sp.),Hippocampus sp.,1,8,1,0,1.11,122,23.8,1.23,154,-0.28,3.9,25.9,66,8,6.4,9.1,19,1006.2,1002.9,10-19,20,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Needs slow searching near sea pens and sheltered spots.,59,Unsafe,5mm wetsuit,SPF 30
25.35194,56.38008,Anemone Gardens,Seahorse (sp.),Hippocampus sp.,9,15,1,1,1.56,40,22.4,0.41,68,-0.45,8.0,24.4,81,52,6.2,7.9,346,1010.8,1013.1,10-19,20,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Needs slow searching near sea pens and sheltered spots.,68,Safe,5mm wetsuit,SPF 50+
25.35194,56.38008,Anemone Gardens,Seahorse (sp.),Hippocampus sp.,5,13,1,1,2.19,46,24.8,0.18,17,0.0,9.3,25.8,40,2,2.3,2.3,80,1014.2,1003.1,10-19,20,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Needs slow searching near sea pens and sheltered spots.,54,Unsafe,3mm wetsuit,SPF 50+
25.35194,56.38008,Anemone Gardens,Seahorse (sp.),Hippocampus sp.,2,16,1,0,1.43,260,17.8,0.74,11,-0.44,4.1,18.7,53,36,2.2,5.4,21,1010.3,1004.0,10-19,20,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Needs slow searching near sea pens and sheltered spots.,59,Unsafe,semi-dry suit,SPF 30
25.35194,56.38008,Anemone Gardens,Seahorse (sp.),Hippocampus sp.,7,16,1,0,1.94,207,30.3,0.9,281,-0.05,6.7,31.8,42,60,1.7,2.7,276,1019.8,1004.5,10-19,20,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Needs slow searching near sea pens and sheltered spots.,53,Unsafe,light wetsuit,SPF 50
25.35194,56.38008,Anemone Gardens,Seahorse (sp.),Hippocampus sp.,7,12,1,1,2.72,133,29.2,0.89,308,0.38,7.5,30.3,63,15,4.8,6.3,61,1014.0,1013.1,10-19,20,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Needs slow searching near sea pens and sheltered spots.,41,Unsafe,light wetsuit,SPF 50+
25.35194,56.38008,Anemone Gardens,Seahorse (sp.),Hippocampus sp.,12,18,1,0,2.63,178,19.6,1.32,42,-0.46,5.6,21.2,44,15,6.6,12.4,33,1020.5,1000.8,10-19,20,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Needs slow searching near sea pens and sheltered spots.,33,Unsafe,semi-dry suit,SPF 50
25.35194,56.38008,Anemone Gardens,Seahorse (sp.),Hippocampus sp.,7,11,1,1,0.47,90,25.3,0.6,146,0.48,4.4,25.5,50,66,7.3,10.7,47,1020.5,1010.3,10-19,20,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Needs slow searching near sea pens and sheltered spots.,81,Safe,3mm wetsuit,SPF 30
25.35194,56.38008,Anemone Gardens,Seahorse (sp.),Hippocampus sp.,5,7,1,0,2.06,307,21.4,0.08,21,-0.26,5.4,24.3,62,68,3.9,4.2,186,1010.1,1018.8,10-19,20,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Needs slow searching near sea pens and sheltered spots.,68,Safe,5mm wetsuit,SPF 50
25.35194,56.38008,Anemone Gardens,Seahorse (sp.),Hippocampus sp.,11,14,1,1,3.07,23,21.2,1.14,147,0.15,6.1,22.5,50,36,4.5,10.9,261,1007.5,1008.3,10-19,20,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Needs slow searching near sea pens and sheltered spots.,31,Unsafe,5mm wetsuit,SPF 50
